Landmarkcoord1_,Landmarkcoord2_,Landmarkcoord3_
-85.9903,28.8613,-38.2546
7.67253,13.912,16.8351
-63.9912,61.3972,-33.2355
-47.2403,-64.5086,15.248
-9.95043,46.6341,-44.8438
59.4686,-72.5498,16.2457
-0.145796,0.0797011,0.224167
-1.96808,28.1089,-17.21
-28.9507,27.5321,42.0412
11.568,25.6999,-22.5051
-0.236515,1.70018,3.48513
1.35902,-8.25291,-7.02302
15.6262,63.9171,-50.6242
10.2634,-10.2655,23.5194
36.8355,-29.2257,9.90644
-40.044,-7.12921,17.7248
-6.69207,-12.3844,-22.3145
-49.7029,60.9555,50.1628
-60.3813,-55.1726,11.308
-12.7312,-2.31664,9.55556
29.0815,33.2199,31.0588
6.1608,2.16939,6.90668
-14.772,-5.33715,-2.96063
-29.1057,16.665,-32.1136
21.8239,3.27838,24.2653
-64.4325,12.1331,-65.7674
-63.1879,19.6324,15.8287
-14.0105,6.34278,-4.62113
10.5304,25.4679,-48.0409
41.251,-5.83088,33.1853
-40.5588,-31.0158,19.147
-0.872804,-36.6083,19.2387
-55.3317,-62.9517,54.4452
39.8883,-33.0966,-18.7754
-6.50075,40.8543,-13.0438
-35.6996,-45.8388,-39.8252
-28.3885,-1.50633,-35.0951
0.721013,-24.5973,-30.7537
41.0608,-86.9462,-16.8258
39.1247,54.1303,62.2912
3.26458,20.3468,-93.9033
-68.3226,-18.0463,-7.82453
-6.26192,-5.23071,4.3524
-11.5126,-0.682061,22.8435
28.4568,35.3302,41.8878
-61.0965,-10.6107,-48.3519
-22.0305,-36.8674,58.9736
30.0935,-10.0799,66.5384
69.5896,-57.2838,36.9882
77.4209,2.22385,59.6311
8.54529,-5.13221,-6.38794
54.7621,-61.6713,-7.43586
64.2093,35.7564,-57.6417
-4.73272,-20.981,17.2015
-12.1573,20.2822,-8.12687
-22.6726,-16.6867,45.321
4.35149,-13.9907,9.37762
0.80245,1.6029,-1.4914
0.350519,0.0480642,0.204845
-28.7005,17.3074,-14.9313
0.991969,-0.0861947,-0.85878
24.5828,-25.3147,-79.1547
-13.1227,39.0047,-58.5353
-47.9796,28.4711,-56.9712
-1.25199,1.72599,2.40852
66.4111,-39.0365,63.3896
50.0481,24.0318,-41.0605
39.61,-12.2252,65.1469
-14.2317,38.2852,51.4097
21.297,-28.3236,-10.6708
-22.5511,3.84409,28.2244
23.3929,-22.2445,-9.27685
20.4924,-40.2383,-22.7926
-65.4206,-48.9097,-48.4038
16.8037,-54.6266,-0.571828
-7.81221,30.6354,31.6143
46.5902,8.7468,15.3237
73.7485,15.0963,-15.3263
-3.29233,-11.7135,25.4609
-31.5591,42.7016,-64.029
24.0374,-19.7457,9.14834
34.1026,-32.1721,-39.0264
-53.5842,-23.7946,-32.5303
20.0633,-33.3026,13.1948
41.0203,-42.3508,-40.3476
4.73168,-2.96018,1.54838
7.9369,-6.85432,6.86795
5.70945,-8.25244,-7.76554
37.6979,-3.63197,-36.0138
42.1662,-60.1512,56.8533
40.9354,-9.05887,-43.5964
-67.9087,46.9328,48.9028
19.9461,-34.0524,7.1238
-18.1704,-6.23624,11.7992
-21.0827,-76.4109,6.55238
9.59317,-47.6617,28.1947
10.1766,-46.2228,43.5042
-46.938,-12.832,34.9813
-8.34859,-4.29887,-10.161
-28.5873,13.6849,-3.19519
-8.62735,-11.7489,8.06761
4.98154,6.72818,5.5627
50.966,26.7796,41.7494
-14.9602,10.7455,-6.86052
34.3446,29.4902,-25.7988
-3.77667,-3.80356,3.07464
-6.07438,3.66691,55.3252
-2.56177,-5.20712,59.7656
33.9752,-36.9943,4.40186
19.622,-13.4578,-5.60312
-27.5543,-70.2004,59.6609
2.95479,6.06539,-9.1102
61.1764,24.6667,-3.10411
-29.4344,55.2669,47.8012
-1.85677,-7.23215,-11.0629
73.3653,-38.96,-48.1027
-1.31029,17.4659,4.24001
40.6987,2.83909,-25.5815
-1.54669,-48.6123,-20.3708
30.9644,45.922,44.1538
-28.7313,-20.9646,-37.3942
-49.4174,53.106,31.8611
-10.9631,-34.7414,30.7245
11.8874,-2.10899,-7.49202
4.44539,1.54832,-6.9856
68.4323,17.7439,-49.8708
5.02332,0.708526,6.66101
31.1775,30.024,41.4214
46.3138,79.8829,-35.0959
-25.7687,-27.1288,-36.1486
-43.5264,-63.5484,-43.0628
-9.46324,-44.961,-62.3833
-54.0097,31.3293,-23.2137
41.8261,54.9294,25.2522
36.427,-32.8221,-27.0957
11.6667,-32.8199,17.5265
1.58467,-12.6903,5.41201
-56.8991,63.2266,-1.81254
-24.63,-32.1748,-19.8293
31.6103,-26.3354,20.7554
47.6812,-52.4993,29.631
-0.0166058,-0.295335,0.156718
22.8684,-40.2362,-15.3677
-7.2423,-48.2965,21.4872
-40.1035,-26.2627,-13.1879
-2.40692,8.45865,2.70769
-1.46743,-1.33311,-0.562975
9.77678,-23.6303,0.469802
-0.911964,2.46875,-0.585975
34.0442,3.02178,-74.7925
-22.4269,-33.5187,47.5684
4.12993,-18.5604,-39.6328
-17.3215,30.3363,50.5827
-22.6598,87.3707,-23.9416
14.8644,-93.1464,-10.1284
-5.1416,53.2983,42.0524
-56.3855,-67.1133,-46.1048
-36.8,-25.0991,-7.01764
4.55706,-10.8638,-5.64839
0.832405,-23.9175,21.258
5.57987,9.8078,5.5917
27.459,35.7658,24.3769
-49.8426,33.8714,-49.0994
-25.6413,16.1752,-26.3099
51.074,62.1945,-38.7434
38.1014,-4.65311,-10.2775
34.6374,-6.57164,-74.74
-9.59119,-1.59142,15.5364
-1.86033,-20.9447,24.8329
19.4516,-17.0493,-62.4564
9.47977,72.4309,20.3773
-50.6165,50.437,-12.4035
2.7564,-12.5153,-20.147
21.969,-28.228,-34.7938
5.71251,29.5486,3.35029
-19.9078,41.5781,-51.4809
24.3278,-19.7185,-44.6961
-11.6716,11.0347,-5.16613
-5.56349,-11.4991,34.5963
14.8134,36.7211,10.9963
72.1091,53.6553,-42.0277
9.21527,14.0026,8.33444
-33.5216,-23.6407,-31.1724
-19.5429,-10.7366,-44.9381
25.5272,-11.2529,58.7805
22.3147,55.1342,72.4566
4.26424,-51.4093,-27.9673
-49.5479,83.0849,22.2868
68.4647,66.4939,2.60848
-13.0255,-31.0751,6.10843
4.70512,-4.76554,-26.3669
7.98998,-24.1586,20.1775
-17.2949,-24.3197,49.9622
1.82176,-9.04278,-18.2774
14.5647,32.3812,3.06793
10.9299,-4.32721,13.3213
-21.8407,40.4101,-27.7432
1.90792,-5.67834,-0.0908835
3.16917,12.84,-2.89914
0.321008,-25.1679,19.2205
13.4594,-16.6583,-19.895
37.159,-19.0112,-20.016
15.2697,11.5294,-1.5035
19.2283,-38.1402,23.787
38.2152,18.2369,78.3876
39.1553,18.8071,70.1794
21.2246,40.4658,9.00779
-0.937167,4.82784,23.2774
8.93318,6.59339,25.8779
27.5261,48.571,-36.3988
-34.773,-42.904,-32.9091
-20.9615,3.11973,-31.4066
-25.9383,-28.4683,82.9971
-7.82099,-38.2914,29.0085
-24.8775,-5.60107,-21.3439
9.69209,-11.2998,8.82183
-6.37331,11.6262,27.8959
59.0922,-54.6466,27.3883
-2.60064,-5.49056,-8.04278
67.3664,17.1822,19.9168
-24.4343,-36.0732,-1.38472
-54.4958,-6.33508,43.936
-25.0609,58.6241,-20.8346
-11.3388,-48.5578,47.137
-54.7157,12.0983,57.8456
-26.9979,30.2951,-28.1171
-0.794799,23.1484,48.1801
4.71711,6.0794,5.49584
23.4548,53.5362,43.8024
45.9176,-5.94038,-52.422
35.4648,-27.9883,10.7884
-16.5854,13.7916,34.9401
-3.93911,49.5534,-80.4204
62.9788,-14.1126,31.0362
-26.6022,-19.2073,-31.4881
-49.8426,-24.3375,74.9843
-58.1289,-11.8748,19.7235
2.368,17.6497,5.95381
-15.5394,2.91363,15.6724
26.9224,-4.95227,-14.2325
-24.0946,-29.3396,21.5007
13.9585,-50.729,46.1074
-2.99929,4.22964,-8.77346
39.5981,36.4512,-26.8597
73.5412,11.4104,20.9442
-47.0167,-50.6284,-6.70559
-34.7677,45.3241,22.9946
14.2394,6.61721,-57.3947
0.744412,-12.3766,-7.40137
-5.79942,73.8555,28.2105
-45.6515,7.35589,-63.7869
-18.7309,65.2334,-47.8152
51.2829,46.241,17.2146
63.4077,-51.2797,-50.505
-21.8504,-10.3653,-9.95269
-1.94048,40.3643,59.1911
19.7368,16.5095,-3.08623
23.2537,30.5867,5.46704
12.4203,10.4731,55.6952
-19.0724,6.23891,28.6412
6.07956,-6.19619,7.70536
-11.9331,49.4299,43.0528
30.3606,-53.4811,53.9803
15.818,-27.895,21.476
6.72093,24.3149,42.259
-21.0917,-29.3656,-44.0028
-0.739618,-0.660936,0.667053
-21.5735,-39.5179,-37.0338
61.5789,20.9277,-56.7492
-33.4932,-0.913754,5.8377
28.618,51.7391,-31.7113
2.49909,-2.20579,1.27327
34.1963,-53.0505,49.8188
-61.3716,45.7674,-26.8531
-2.74153,19.6275,30.6106
5.5325,-27.1548,-44.4105
5.99557,-63.3093,-16.7897
4.62592,-3.12471,11.5066
-52.727,-26.3716,-55.2067
68.5976,5.54947,-24.8398
-2.17308,70.0007,-24.4857
-17.8806,-8.1716,-17.2295
-36.5709,-17.9093,-8.07812
10.064,-5.09892,5.14456
-12.6623,-12.0205,-28.1864
57.6881,-44.0301,13.9044
4.12135,-45.0418,-11.2142
83.0766,9.07079,-45.438
29.11,-22.3576,-20.9059
-46.2763,53.7168,21.7872
-51.8967,-23.9764,31.545
-0.465162,-0.0363071,7.53178
-11.2622,-63.0366,-30.4923
20.281,-8.10933,22.7622
7.95412,-6.14704,-0.833369
-12.8349,-31.0396,25.3451
-33.5974,-22.2654,-24.7919
-72.5848,-24.4432,-15.7761
-5.21668,46.3354,-32.561
27.02,24.7733,-16.3363
44.615,-25.9637,-43.1045
-49.4979,43.7913,3.70555
-7.14905,-3.80362,8.9015
5.43207,6.8108,2.13182
-58.5265,21.6941,-47.5012
21.6983,27.2129,27.5783
72.1479,-3.24918,13.4446
66.7312,33.4743,-29.1775
-8.68479,35.6052,46.4828
24.0705,64.8414,64.4296
-7.64281,3.42764,-13.4961
-2.65246,17.4511,17.5092
75.924,33.4312,-27.6767
47.2087,-20.2634,-47.2091
44.9669,16.5068,-43.752
47.0618,43.167,-18.0694
-6.04416,-7.44929,5.63326
0.557209,-1.64236,2.01303
37.8839,-23.4985,-39.0649
0.0293081,0.0171235,0.0293663
-44.1904,-36.008,27.7404
-22.3882,-5.4184,-26.117
18.308,-5.74722,47.836
-4.54138,5.05737,1.21814
-4.01107,-53.4205,-7.50935
5.95014,-8.88746,4.33259
-12.6665,-3.87131,7.56468
10.3952,36.8546,-54.3305
-0.379741,-0.45979,-0.742865
17.2245,8.1273,97.7406
32.13,-1.30663,6.1759
-65.2414,65.7978,-0.410581
-2.90876,-13.8741,-8.74329
10.9808,-36.3174,23.9392
7.69008,-2.98408,-5.8528
21.8183,-70.6472,58.4152
-0.0909423,12.2972,2.43924
-22.2091,-46.6919,67.7883
15.8233,38.59,44.8821
0.0266226,0.0130051,-0.13127
-1.03999,-4.89765,1.1362
2.78597,-5.11104,3.84241
-1.85339,-2.99915,-3.87756
-0.138842,-59.756,-79.2166
52.916,-10.4092,19.279
26.2725,-55.8754,30.6125
-82.1173,23.2389,37.1497
-43.8612,32.3221,41.7587
-12.5792,-44.5747,-35.5908
-11.9092,23.0189,-6.587
-10.2981,10.2277,-5.23063
-30.6648,-34.7463,-20.8825
45.7375,0.172999,45.3893
14.1015,6.71036,10.2099
-50.2815,66.6263,-1.91097
-78.65,32.167,13.3026
-29.0675,10.0862,-79.3028
-6.51872,41.6147,-4.35329
35.9892,-19.7411,-42.973
12.0428,5.18595,-7.2694
-49.4151,-22.5549,-23.646
22.5871,49.8347,-25.8893
-56.1908,-41.6574,-12.6771
14.7701,4.63158,-5.36336
-5.84303,17.3376,-15.4903
3.34823,56.63,-5.15387
-14.22,-13.6109,-68.6409
39.8083,-29.7405,-64.011
30.1355,-5.55964,-17.9916
-27.3567,-27.7273,25.7906
-21.5294,-34.1205,-24.5082
-26.2487,3.23829,2.38057
-22.1585,18.6451,-14.8869
-12.4711,-2.789,-10.2951
25.6697,-28.6722,-6.58643
-23.2797,66.6783,58.3292
-0.143262,0.323743,0.251316
23.0565,88.577,2.00253
12.2583,0.532765,4.9767
7.76647,-32.7133,52.7363
5.53536,-5.65226,1.51121
4.41253,-15.8102,16.2369
60.95,18.3607,64.0543
15.6534,-34.669,-8.36847
22.6384,30.4716,-40.9016
-10.2894,27.4713,23.3363
-4.90039,-19.5959,19.2577
-5.40291,-4.70531,-0.571727
-1.28505,-2.12451,-1.87785
-26.5235,-30.4414,-59.6711
53.2141,61.48,41.0306
2.13893,1.26084,17.5297
-24.2738,18.7147,23.7499
-19.2254,-10.0018,-34.438
-9.87805,-3.71219,2.70225
2.69064,-0.704607,12.2792
-13.3487,-16.0926,26.1303
12.7514,11.4942,12.0053
-2.17967,-11.6315,-6.92668
-18.434,24.1613,-13.4355
20.9029,34.0605,-28.6111
31.7691,9.97816,19.504
43.4848,-28.0525,79.0201
13.0302,12.5567,14.0791
61.1999,-2.09895,72.3612
-19.3972,17.8759,-16.1552
27.5937,25.7902,68.582
-60.3715,-32.4847,0.970319
3.17209,-22.0359,-12.0626
-6.02305,2.63288,-4.24527
-2.73587,-0.92223,-3.26767
-42.6816,44.5177,-11.5636
3.58798,10.3229,7.30286
31.2934,26.0294,11.7062
-23.2632,-25.2489,-75.3034
30.9453,22.6519,-8.12799
-56.8988,11.9415,5.83647
-8.02718,-44.5265,-16.4222
-3.06566,-3.14001,0.968237
36.3833,-28.9596,70.6615
29.5913,0.908506,-41.7395
14.2656,32.4718,-1.35468
2.63456,10.2548,16.8911
-20.2508,-49.4923,-75.0902
9.30968,22.5568,3.57168
1.5824,65.5851,50.4302
12.8659,-62.4262,-1.43278
-15.9418,-17.5398,9.98518
-7.80288,-16.4205,-58.1772
1.47791,6.5788,2.81145
50.143,10.078,50.2288
58.5665,43.9966,6.91714
33.4548,2.16337,37.8769
-35.752,34.3544,-22.2183
2.27766,-0.730574,-0.536234
6.42208,-12.7753,17.2871
29.5677,-24.3947,-27.1669
32.2097,23.0182,41.8403
20.7551,2.49006,-35.6211
9.34831,17.9253,5.50123
-1.25618,0.180923,0.506036
8.19608,34.5022,12.6157
53.6851,51.8345,26.6819
22.4429,65.3866,-5.91469
27.841,-20.3141,-3.41825
-0.0552876,-0.285193,-0.116597
9.05112,83.4843,-1.51523
-21.9033,23.307,-11.0606
0.734491,0.728469,2.17937
37.357,6.84082,-54.8899
-1.32046,0.917946,5.7351
-19.2104,-22.1651,-3.59909
-16.9223,-9.0551,-43.6745
21.7547,2.76816,-55.1669
19.5601,-26.1364,22.2912
-29.6436,54.4712,-40.2055
-4.39268,-32.0477,63.1939
9.29268,16.6907,-9.40653
20.6886,84.5489,-42.6492
40.6932,-49.559,36.8884
-19.1368,-30.7324,-24.1558
22.7199,-20.868,-24.507
27.57,-34.7542,16.7332
-0.0793645,0.907559,0.551517
0.391407,1.00429,-0.062783
-8.28365,-3.59041,-9.99525
40.4805,-67.1287,-39.7875
53.2022,24.9007,5.43871
-22.1005,30.7385,-32.3862
11.6888,-14.3533,14.0621
60.7777,-33.2682,1.52617
-64.0201,26.8233,8.50164
-1.76713,2.77553,1.46861
-9.49737,-13.2287,-3.03963
-7.56266,-14.2135,-15.918
15.8373,-3.5025,23.3115
6.42576,-2.31804,0.432671
-21.6436,-17.6873,5.71648
11.0204,1.92172,-7.106
38.216,-40.2073,-34.3643
-38.3993,18.7783,-38.3687
50.0469,34.9236,14.8686
-55.1874,49.8248,-18.9451
0.535563,-14.5681,-13.2502
-59.8955,4.47349,-69.6284
79.2211,-36.5554,35.9794
-39.8635,60.4283,-64.0974
28.8762,38.1374,-3.82769
-32.7702,-13.4326,-28.0341
-29.7783,-23.058,-39.7099
52.7222,-8.20508,-46.6555
-0.186383,-2.00696,0.100895
-69.6045,-61.2206,-3.24443
-23.5639,25.8185,19.0274
41.2838,22.9018,54.9383
31.1794,25.2099,27.7001
3.81585,-0.334423,-19.2424
19.9033,23.5931,-19.3575
-75.4352,-61.3982,14.5812
84.9899,-10.2077,-20.554
-16.8336,-15.6999,-13.2744
-3.1685,-0.677955,-8.32159
5.35574,-15.0428,2.1813
-2.13521,5.46274,8.4067
17.2663,-26.3572,-13.7864
-2.65298,0.908762,7.40667
-14.64,38.5685,-25.7004
-71.0949,68,0.349938
7.63979,-8.01214,10.8261
32.8235,56.0243,-3.08344
47.9633,4.82544,-87.0591
52.6136,-53.8762,-16.3252
30.1307,-72.2338,-20.4519
-38.8557,-10.459,-71.7561
8.40495,56.8585,-57.7542
-28.3023,-38.6696,-49.7268
-9.01484,15.8026,13.5112
17.4456,23.9906,-6.14212
19.966,-4.45927,75.9001
-6.06403,-26.4195,-29.924
-24.3773,-3.89985,-23.9091
-57.7711,53.8103,18.3485
80.1715,42.7316,23.665
-1.95347,7.64007,4.7814
-7.93686,-8.49601,10.2154
68.6102,47.5221,-5.9794
-52.6986,11.6791,9.91205
-69.1336,-57.616,-29.6639
-36.1105,-3.65426,-28.2526
48.2693,-36.9153,13.2624
38.2249,-55.5344,29.2218
-52.8025,-51.1699,46.4072
-48.1253,-24.7562,33.0187
-18.4715,26.8746,14.2408
15.3721,27.7211,-12.1963
38.8574,45.2658,23.5838
18.5558,34.4503,-4.96311
-35.3716,-23.2291,-46.0911
8.76594,-21.0418,2.703
-52.8089,-14.8206,21.0211
-12.4945,-9.66116,-19.3617
62.8844,-7.93734,6.20369
22.3223,42.0407,-5.02745
14.3126,-29.8981,-9.48417
18.7948,-7.91817,37.1928
-15.1372,19.8902,0.375284
45.6021,63.8847,-32.9869
5.59772,-42.6926,15.2087
-2.78557,-3.32772,1.06968
20.4961,-24.3499,7.28431
8.52753,48.7467,35.1062
75.7018,-57.7507,2.10062
-12.623,88.501,-24.1686
32.3163,-88.9219,8.50928
-1.09724,-0.774704,-1.67222
-2.62983,-32.1378,-4.14832
-45.4738,-1.45134,57.737
-2.96951,-3.52084,-7.89617
-39.4592,-39.4091,4.83688
-1.39944,0.807516,-1.46383
-9.38301,2.18414,-8.98186
-21.6334,17.4264,2.19562
23.866,-50.0961,42.6245
-2.58678,-9.55904,9.05716
30.1915,53.095,36.379
23.5823,-26.2367,-46.2119
8.75383,17.0208,-9.58483
-36.4353,-32.5062,50.5284
-84.895,-26.1984,38.1709
-47.8586,-7.55788,52.2759
-21.324,-61.5865,-56.8391
24.9815,41.5033,-12.866
-63.1549,8.62022,68.0012
37.7467,38.5781,-28.7443
-4.04145,-52.202,48.5127
-3.91691,10.0239,-6.37364
39.253,20.0025,-6.30752
-9.6343,-21.7785,-22.2336
-33.243,-25.8523,-32.7125
20.087,-9.68455,3.95616
27.4857,-20.3616,30.7507
6.36992,-8.2364,0.946075
-8.37635,-23.1012,5.77195
-28.9457,47.736,-31.0842
-47.8445,-47.5182,43.2992
18.6598,-12.0771,17.1286
23.5309,-13.3694,47.2114
-35.3542,52.2171,-10.5025
5.31367,20.9693,13.0966
-62.9897,29.9131,-30.1663
-7.96732,-5.63889,24.7678
69.0086,-32.8808,34.5871
12.9281,-42.0116,81.7605
41.7802,58.8695,25.0807
14.5024,-41.784,12.494
22.8517,-24.5532,-28.3076
-0.675819,28.9127,32.6451
-67.7157,-33.7011,31.2387
6.99587,6.25092,23.8108
49.6508,-69.809,-18.2478
18.9142,-63.2079,-12.2829
-8.41135,-19.2182,-20.9236
-2.00945,-0.503637,-0.225062
24.4785,17.2085,67.2276
-30.6504,17.8875,10.5334
60.656,12.3963,-38.7053
1.63593,12.7558,11.5589
41.3648,1.7657,10.2977
60.1492,36.1727,16.1789
33.1708,-25.0145,45.7181
53.3391,-16.9839,-76.4387
-21.7679,14.7578,20.3404
-40.3352,-32.4545,25.6201
-48.7418,-21.2857,75.1077
48.3423,-72.7766,0.443359
21.4601,14.8712,-23.7226
13.9959,57.4045,-2.89103
20.9577,22.4151,10.4204
-1.16093,-0.58249,4.01835
92.8136,17.9132,26.9698
48.763,32.3708,52.4194
-9.96304,-0.0710101,4.77189
-19.1636,-25.2848,-44.0318
-15.179,7.22638,-19.0334
35.8619,-67.767,62.8994
59.2876,53.5928,27.3605
-40.6174,49.395,49.0952
-55.3866,-12.3877,18.435
-56.3789,-15.4633,49.9437
-32.6186,41.6232,-45.6985
-58.3971,-35.2971,-21.0683
24.0988,4.32106,39.8487
-33.9492,-57.2692,-64.8551
-1.56756,-8.24346,-11.1129
10.7987,-25.9787,-24.3534
3.58345,11.6749,10.7727
-13.575,33.4905,-3.66512
45.6669,-68.4659,-42.0509
47.695,41.3332,-32.0253
24.2784,22.2764,-8.37298
9.15039,0.308031,8.50641
-3.87029,26.152,-40.9884
18.2509,17.6811,9.85799
-4.80389,-5.83228,-14.6897
-19.0621,-15.2622,15.2292
-8.06391,5.4195,-5.91346
-69.1628,-68.1837,-16.0242
-45.5254,-30.1113,49.3077
-15.8833,-51.9405,-32.524
-24.5305,27.0823,4.45565
-43.8467,-16.087,33.0689
63.421,23.4648,5.49528
6.75951,1.38845,-6.0749
-56.0065,-60.3577,-53.997
-1.4001,3.40723,5.71749
-47.1992,-38.3734,49.9374
45.0853,-22.8544,34.1695
22.7554,7.31288,24.004
19.2021,-21.1681,14.491
48.9533,31.7549,-27.5176
-59.7913,3.456,70.3153
15.8162,9.77566,-7.04281
-72.0225,16.3147,-30.0739
26.3674,-7.64373,28.0018
-4.14926,9.1306,17.7282
13.1249,2.36874,-12.333
-25.6283,-59.9093,32.8388
-1.53112,-0.416785,-0.639758
61.0785,-14.4788,6.58348
15.1215,42.9723,79.069
47.7396,-42.546,46.1914
25.841,-7.31265,-35.414
5.19473,7.46584,-9.52194
-38.2247,26.2112,44.0897
58.4433,-34.3605,17.7895
22.19,-13.31,-12.7333
1.06471,-46.1016,-41.6167
1.14656,6.12661,2.24325
65.4692,8.53989,-31.4593
-24.9276,30.6431,-72.3352
-41.4526,9.11343,57.8634
-7.56281,-5.78352,8.58574
-9.69673,2.87448,9.13214
-43.325,68.2818,-40.477
-57.0667,-37.0819,-34.0542
24.0444,63.9219,42.7024
-44.4914,36.0029,-74.3485
-2.22493,-2.45133,-1.41247
22.2436,-3.6955,-32.5859
-57.1318,32.5221,-51.8089
-30.4711,-16.8432,-59.3146
31.5878,-17.1862,1.8128
76.4729,1.95506,-39.634
-54.1862,22.6083,9.66459
-19.9509,48.3273,-44.8444
-10.2231,-2.98783,-1.80641
1.5023,-9.64397,2.50062
72.6927,-20.2101,-15.3913
3.78077,-28.0156,26.9631
-17.465,-50.3696,49.354
28.8455,-41.3093,-41.2766
-28.8446,-21.1289,-0.748968
-10.4484,16.3086,18.456
15.4659,26.5739,21.6697
-19.2151,-20.8939,-24.209
52.2284,-9.17803,-83.8052
16.7279,9.36248,-41.5264
-61.5501,-60.0558,-36.1845
36.6496,36.6977,-64.893
16.3159,23.6965,-11.3072
38.2545,83.0695,7.60604
28.5976,10.8939,-27.1072
67.4789,-60.3435,-10.5667
-15.2465,18.5815,3.83679
56.3462,-55.3579,-58.7173
17.867,59.8163,-50.4512
26.0207,-33.3287,62.2993
1.89415,-11.1159,26.681
23.8326,28.7117,-68.0525
40.9503,49.0043,35.1435
-32.5173,43.2744,-59.3992
-3.3787,21.0018,58.6555
8.43497,-9.35173,-7.3597
-41.552,-73.0354,6.8683
-3.25381,7.11274,40.6076
-8.46499,7.95185,62.937
28.5873,26.5247,-10.5396
-1.29212,22.952,7.68385
-22.6391,-31.5454,-21.0669
34.0224,39.6611,26.8477
-31.2924,-23.0042,33.9647
6.44507,10.8837,42.955
34.997,-23.4162,69.3831
0.46969,25.0066,19.536
-0.357987,4.67844,-6.13639
29.3109,-18.013,23.094
-18.1754,4.32032,11.4699
26.9952,29.889,88.4791
-20.4447,30.6142,0.688354
-14.919,-21.6793,2.7837
27.0236,-20.8145,17.3723
5.67399,13.3088,-16.0583
-13.0137,-70.9183,-2.06483
30.4544,47.495,4.81057
-23.8559,15.6496,8.19817
10.9459,29.8713,-40.6893
-8.48855,12.5653,8.63405
38.961,47.5908,35.8324
-7.45789,-16.4949,9.88003
-24.3182,-9.9635,-8.66692
1.903,9.64607,16.4215
-18.7363,47.9106,-6.39588
35.4679,-32.1517,21.6384
26.8097,-44.9493,26.7408
-49.9383,15.418,-6.07558
-58.8337,52.0201,-48.4088
44.5366,-37.3115,-33.543
15.3903,30.7708,56.3814
-47.8509,-17.5752,-11.7868
-49.7676,14.7645,-47.3455
22.2389,27.9456,14.9967
-21.9157,43.236,35.6681
56.255,-51.062,45.5764
39.4359,-36.4466,37.2168
-21.516,-22.6742,-49.3369
-14.7411,6.10221,7.8833
-65.5728,62.9034,-26.2732
1.69759,-0.5994,-0.0367473
-37.5859,61.8721,56.6749
2.84995,2.23223,2.86588
3.48993,-24.4208,20.7777
11.9124,-10.4136,-15.4642
35.6405,51.4804,-49.9063
-39.1218,7.45725,-40.8743
11.4654,-13.2452,-41.2013
-23.5214,1.71265,21.1671
14.2128,-2.02291,7.51187
-9.15456,72.9937,-30.3352
70.5504,-50.0548,-9.00546
-22.7184,23.2171,5.75096
-21.5426,-14.0734,-10.2676
6.74023,3.36539,-6.3185
5.61665,78.5063,59.8365
-22.2754,23.6907,8.86645
33.5715,1.68085,3.64012
-38.2732,-34.6437,-34.0529
-13.0771,-20.5636,25.344
15.6946,-64.3263,51.1028
-16.3787,-13.4714,-11.184
-10.7695,85.556,-13.4589
12.554,18.6763,20.0818
9.98424,-3.0536,5.85473
19.4301,-27.213,-8.32756
-24.4748,-48.9575,-35.7763
2.49727,1.88052,1.23885
-3.53976,-7.94032,-37.7846
-24.6959,-75.7474,-2.39677
52.4045,16.3155,54.3522
-41.0807,48.5372,18.6311
-4.73547,5.56125,-4.17483
-41.3894,-10.4462,-1.74177
-62.4759,-32.4068,-66.6339
46.9285,-31.498,65.808
-32.2891,-32.3681,48.5528
80.5471,49.6422,-6.76485
2.83369,2.10409,-1.22201
45.7528,61.0822,9.93529
-7.03466,16.1354,-75.1849
-11.9763,-8.51327,-12.3789
11.6238,15.7904,-33.981
-29.311,-36.0027,2.94697
-30.3322,20.983,-12.8276
3.37854,12.0126,-2.16348
14.7189,42.9229,57.8362
20.8591,9.19547,15.5881
-0.0785992,37.9526,54.4904
45.4282,21.3435,42.0567
-60.5211,-3.75618,-60.301
0.000939351,-7.03981,45.4367
5.74184,16.5881,0.146414
24.9328,37.6495,33.936
-12.5236,33.4014,-20.3396
-4.48642,9.73445,-3.10636
-18.0335,-49.4349,19.896
19.98,-20.5025,8.90236
-24.9488,-39.1933,66.182
2.85058,-2.81245,1.24892
27.3623,53.6905,-68.1262
57.8756,48.4332,-43.1927
-1.19955,7.14362,11.7581
2.02487,-1.10002,-1.18339
-16.7971,-53.0335,-81.8182
64.8203,-21.832,39.6917
-10.3805,2.11447,-10.416
42.2137,-2.52408,-84.3518
-9.54066,9.97583,11.5341
55.9572,55.4048,6.28085
-18.3199,-17.9056,18.5476
5.85603,5.45045,0.0604374
13.8086,-25.989,72.8015
26.6492,53.41,-35.489
-12.2515,56.0506,-32.9389
-19.725,-23.6149,6.42132
-5.7225,36.3774,-22.6141
15.3812,-39.5903,-7.80644
-1.27791,-2.19825,4.38879
23.1851,-1.78974,-11.6807
45.0554,-67.4675,56.3955
0.851104,0.885346,-5.34323
27.3192,-8.28076,-31.5383
-31.9544,16.02,4.78152
26.6852,15.5669,43.2616
-3.56684,57.057,19.0491
14.731,-24.8138,0.616556
-2.27501,6.49003,0.681503
24.0956,-10.9461,2.32096
-31.12,-31.0739,16.5485
1.84081,42.6213,26.0624
21.0537,70.3072,-62.043
